170; 418494.1552; 4273136.2019; 0.0979; 29.9900; 0.6500
171; 421874.7820; 4298120.1601; 0.0981; 29.9700; 0.6800
172; 425267.1400; 4323129.9825; 0.0984; 29.9300; 0.7200
173; 428670.6371; 4348117.3704; 0.0986; 29.8700; 0.7800
174; 432085.8067; 4373102.4962; 0.0988; 29.8500; 0.8300
175; 435511.3570; 4398085.3828; 0.0990; 29.8500; 0.8400
176; 438948.8337; 4423063.0931; 0.0992; 29.8000; 0.9000
177; 442397.5318; 4448064.3538; 0.0995; 29.7900; 0.9200
178; 445856.9300; 4473055.8081; 0.0997; 29.7900; 0.9200
179; 449327.2229; 4498031.2312; 0.0999; 29.7700; 0.9400
180; 452809.7263; 4523019.2115; 0.1001; 29.7400; 0.9900
181; 456302.8048; 4548007.3670; 0.1003; 29.7300; 1.0200
182; 459807.0345; 4572999.1585; 0.1005; 29.7200; 1.0500
183; 463322.3074; 4597978.8442; 0.1008; 29.6900; 1.1000
184; 466848.8273; 4622959.8340; 0.1010; 29.6500; 1.1400
185; 470386.5063; 4647967.2255; 0.1012; 29.6300; 1.1700
186; 473936.0914; 4672947.7994; 0.1014; 29.5700; 1.2300
187; 477496.2417; 4697927.4471; 0.1016; 29.5700; 1.2500
188; 481068.0724; 4722918.9471; 0.1018; 29.5100; 1.3100
189; 484650.9550; 4747882.3293; 0.1021; 29.4900; 1.3500
190; 488245.4667; 4772875.3433; 0.1023; 29.4700; 1.3900
191; 491851.5656; 4797853.4115; 0.1025; 29.4400; 1.4300
192; 495468.5518; 4822832.3900; 0.1027; 29.4400; 1.4500
193; 499097.0992; 4847841.1536; 0.1029; 29.4000; 1.5000
194; 502737.5828; 4872828.5815; 0.1032; 29.3300; 1.5700
195; 506388.6905; 4897812.3197; 0.1034; 29.3400; 1.5800
196; 510051.5606; 4922814.9308; 0.1036; 29.3000; 1.6200
197; 513726.4313; 4947811.6097; 0.1038; 29.2700; 1.6700
198; 517412.9568; 4972801.0906; 0.1040; 29.2400; 1.7300
199; 521110.4616; 4997839.4479; 0.1043; 29.2100; 1.7700
200; 524819.8067; 5022830.6536; 0.1045; 29.1800; 1.8200
201; 526373.3655; 5047822.3375; 0.1043; 29.2000; 1.8200
202; 527938.2401; 5072814.0215; 0.1041; 29.2000; 1.8200
203; 529514.3737; 5097805.7055; 0.1039; 29.2000; 1.8200
204; 531102.0734; 5122797.3895; 0.1037; 29.2000; 1.8200
205; 532701.2455; 5147789.0735; 0.1035; 29.2000; 1.8200
206; 534311.8601; 5172780.7574; 0.1033; 29.2000; 1.8200
207; 535933.9910; 5197772.4414; 0.1031; 29.2000; 1.8200
208; 537567.4553; 5222764.1254; 0.1029; 29.2000; 1.8200
209; 539212.1386; 5247755.8094; 0.1027; 29.2000; 1.8200
210; 540868.1775; 5272747.4934; 0.1026; 29.2000; 1.8200
211; 542535.7561; 5297739.1773; 0.1024; 29.2000; 1.8200
212; 544214.6159; 5322730.8613; 0.1022; 29.2000; 1.8200
213; 545904.7009; 5347722.5453; 0.1021; 29.2000; 1.8200
214; 547606.3193; 5372714.2293; 0.1019; 29.2000; 1.8200
215; 549319.2786; 5397705.9132; 0.1018; 29.2000; 1.8200
216; 551043.6875; 5422697.5972; 0.1016; 29.2000; 1.8200
217; 552779.5654; 5447689.2812; 0.1015; 29.2000; 1.8200
218; 554526.7527; 5472680.9652; 0.1013; 29.2000; 1.8200
219; 556285.6857; 5497672.6492; 0.1012; 29.2000; 1.8200
220; 558056.1030; 5522664.3331; 0.1010; 29.2000; 1.8200
221; 559838.0430; 5547656.0171; 0.1009; 29.2000; 1.8200
222; 561631.2842; 5572647.7011; 0.1008; 29.2000; 1.8200
223; 563435.7420; 5597639.3851; 0.1006; 29.2000; 1.8200
224; 565251.8142; 5622631.0691; 0.1005; 29.2000; 1.8200
225; 567079.4566; 5647622.7530; 0.1004; 29.2000; 1.8200
226; 568918.4893; 5672614.4370; 0.1003; 29.2000; 1.8200
227; 570768.7823; 5697606.1210; 0.1002; 29.2000; 1.8200
228; 572630.3202; 5722597.8050; 0.1001; 29.2000; 1.8200
229; 574502.9818; 5747589.4889; 0.0999; 29.2000; 1.8200
230; 576387.0289; 5772581.1729; 0.0998; 29.2000; 1.8200
231; 578282.3115; 5797572.8569; 0.0997; 29.2000; 1.8200
232; 580188.6743; 5822564.5409; 0.0996; 29.2000; 1.8200
233; 582106.4076; 5847556.2249; 0.0995; 29.2000; 1.8200
234; 584035.6970; 5872547.9088; 0.0994; 29.2000; 1.8200
235; 585976.1935; 5897539.5928; 0.0994; 29.2000; 1.8200
236; 587928.1395; 5922531.2768; 0.0993; 29.2000; 1.8200
237; 589891.5414; 5947522.9608; 0.0992; 29.2000; 1.8200
238; 591866.7202; 5972514.6448; 0.0991; 29.2000; 1.8200
239; 593853.5160; 5997506.3287; 0.0990; 29.2000; 1.8200
240; 595852.0481; 6022498.0127; 0.0989; 29.2000; 1.8200
241; 597862.2516; 6047489.6967; 0.0989; 29.2000; 1.8200
242; 599883.6919; 6072481.3807; 0.0988; 29.2000; 1.8200
243; 601916.6367; 6097473.0646; 0.0987; 29.2000; 1.8200
244; 603960.9034; 6122464.7486; 0.0986; 29.2000; 1.8200
245; 606016.5786; 6147456.4326; 0.0986; 29.2000; 1.8200
246; 608083.6572; 6172448.1166; 0.0985; 29.2000; 1.8200
247; 610162.2271; 6197439.8006; 0.0984; 29.2000; 1.8200
248; 612252.1758; 6222431.4845; 0.0984; 29.2000; 1.8200
249; 614353.4608; 6247423.1685; 0.0983; 29.2000; 1.8200
250; 616465.8153; 6272414.8525; 0.0983; 29.2000; 1.8200
251; 618589.3527; 6297406.5365; 0.0982; 29.2000; 1.8200
252; 620724.3677; 6322398.2205; 0.0982; 29.2000; 1.8200
253; 622870.6846; 6347389.9044; 0.0981; 29.2000; 1.8200
254; 625028.2537; 6372381.5884; 0.0981; 29.2000; 1.8200
255; 627197.2639; 6397373.2724; 0.0980; 29.2000; 1.8200
256; 629377.7185; 6422364.9564; 0.0980; 29.2000; 1.8200
257; 631569.6595; 6447356.6403; 0.0979; 29.2000; 1.8200
258; 633773.2330; 6472348.3243; 0.0979; 29.2000; 1.8200
259; 635988.5208; 6497340.0083; 0.0979; 29.2000; 1.8200
260; 638215.1284; 6522331.6923; 0.0978; 29.2000; 1.8200
